"bugId","testerId","testCycleId","productId","subject","action_performed","expected_result","result","error_message"
2648494,269709,141235,4189,"Homepage - All Breakpoints - Live Tonight watch page leading to 404 Page Not Found","1. Go to staging.fox.com. 2. Scroll down and click the Live Tonight: MASTERCHEF JUNIOR: THE SEMI FINALS/FINALE video content.","Takes user to valid watch page.","404 Page Not Found.  On Prod fox.com, that content is not on the homepage.",NULL
2648370,269709,141235,4189,"Live - All Breakpoints -  On Tomorrow  showing below player instead of  On Today  PRIOR Live Stream","1. Go to http://staging.fox.com. 2. Observe at top right area it says On Tonight, with some programs scheduled to stream live tonight. 3. Click Live TV in top navigation. 4. Scroll down to below video player. 5. Observe it says On Tomorrow instead of On Today, and shows programs for tomorrow.","On Today, with programs to show live today.","On Tomorrow, of programs showing tomorrow.  Not an issue on fox.com production site: it correctly shows as On Today and shows today's programming.",NULL
2646366,249569,141235,4189,"Full episodes- [All Breakpoints]-Season # - Episode # is not displayed for Einstein: Chapter Four","1. Go to the full episodes page http://staging.fox.com/full-episodes 2. Scroll down the page until national Geographic 3. Observe the thumbnail metadata of the Einstein:Chapter Four","Verify the Season # - Episode #, air date, and TV rating Verify the metadata is in that listed order Example of metadata format:  S4-E22 | Aired 5-5-15 | TV-14 DLSV","Season # - Episode # is not displayed for Einstein:Chapter Four  Metadata shown as : I Aired 5-17-17 I TV-14",NULL
2646352,21729,141235,4189,"Photo Gallery - D, M, T - Lethal Weapon - Facebook superimposed icon doesn't work","1. Open page photo-gallery page, such as http://www.fox.com/lethal-weapon/photo-gallery/2017-fox-all-star-party-10 2. Position cursor over photo image 3. When social media sharing icons appear, click on each one in turn","All should open appropriate social media input modal  This is an issue for all Photo Gallery pages I could find","Clicking on Facebook icon has no effect  D:Chome Version 58.0.3029.110 (64-bit) - issue observed D:Firefox 53.0.2 (64-bit) - issue observed D:Safari Version 10.1.1 (11603.2.5) - issue observed  M:Samsung Galaxy S3 - Android 4.4.2, Sprint Nextel  - issue observed T:Apple iPad Mini 2 Wi-Fi - iOS 10.3.1, Wi-Fi - issue observed",NULL
2638747,64256,139202,4189,"[FOXRDM-5252] Preview Pass - 60 min preview pass granted in environment where Prev Pass already used","1. User is not authenticated and has preview pass available. 2. Open any gated content, such as http://www.fox.com/watch/938471491559/7684109568.","User will be granted a 5 min. Preview Pass.","User is granted a 60 min. Preview Pass on same OS/browser which has accessed Preview Pass multiple times.  Notes: - IP address remains unchanged from other days, including last time Preview Pass that was granted. - Chrome 58 and Firefox 53 browser versions are new/different from the last time Preview Pass was granted. - Issue observed in Chrome and Firefox; at this time, IE only granted 5 min Preview Pass.",NULL
2638740,64256,139202,4189,"[FOXRDM-5252] Preview Pass - 60 min preview pass granted in environ where Prev Pass is used daily","1. User is not authenticated and has preview pass available. 2. Open any gated content, such as http://www.fox.com/watch/936696899548/7684274688.","User will be granted a 5 min. Preview Pass.","User is granted a 60 min. Preview Pass on same OS/browser which accesses Preview Pass on a daily basis.  Notes: - Chrome 58 browser version is new/different from the last time Preview Pass was granted on 5/11/17. - Issue only observed in Chrome; at this time, both Firefox and IE only granted 5 min Preview Passes.",NULL
2638733,64256,139202,4189,"[FOXRDM-5252] Preview Pass - 60 min preview pass granted in environment where Prev Pass already used","1. User is not authenticated and has preview pass available. 2. Open any gated content, such as http://www.fox.com/watch/929799235567/7684520448.","User will be granted a 5 min. Preview Pass.","User is granted a 60 min. Preview Pass on same OS/browser which has previously been granted Preview Pass many times.  Note:  Chrome 58 browser version is new/different from the last time 60 min. Preview Pass was used.",NULL
2635679,64256,139202,4189,"[Delta Web] Shows - [T] - Nat Geo logo difficult to read in show list","1. Open http://staging.fox-com.dws.la/shows/.","Network logos will be easy to see in Shows list.","Tablet only:  With the very small font size on tablet (even when compared with handset) combined with the font opacity, it is very difficult to read the Nat Geo logo in the Shows list.",NULL
2635584,64256,139202,4189,"[Delta Web] Shows - [D] - Scroll bar missing in filter menu in IE","1. Open http://staging.fox-com.dws.la/shows/. 2. Click filter menu to expand dropdown.","Filter categories will display, with a scroll bar present so that the user can scroll down the list.","IE only: No scroll bar is present; user only sees the top part of the menu.",NULL
2630503,185677,140122,4189,"Preview Pass - [D] - User on Safari doesn't get Preview Pass when has not yet had a Preview Pass","Pre-condition: User is anonymous and has not yet had a Preview Pass that day.  1. Open test url www.fox.com and observed locked episodes in right rail 2. Click to open any locked episode or click on LIVE in top navigation","User is able to watch locked episode or LIVE stream with preview pass is user is anonymous and has not yet had a Preview Pass that day.","User with Safari browser does not get preview pass if user anonymous and has not yet had a Preview Pass that day. User prompted to sign in with MVPD","N/A"
2630402,185677,140122,4189,"Authentification - [D] - Signed in user has to sign in again when opens locked episode in new tab","1. Open test url www.fox.com and observed locked episodes in right rail 2. Click on LIVE in top navigation 3. Sign in with MVPD (tested with COX account) 4. Click FOX logo to open home page  5. Click to open any of the previously locked episodes in a new tab","Signed in user is able to open any episode in a new tab and the episode suppose to start playing without any refreshments. User does not have to log in again","Whenever signed in user opens locked episode in a new tab user is prompted to sign in with MVPD again to be able to watch the episode.  The issue occurs only on Safari browser.","N/A"
2628481,64256,139202,4189,"[FOX NOW Android] Ads - Episodes sometimes load with no ads or ad breaks on timeline","1. Tap menu button and select show such as LMOE. 2. Play episode, such as E17. --OR-- Select episode from Home. 3. After episode begins to play, tap screen to display player controls. 4. After 60 min. grace period has passed, scrub video past a point where there is a known ad break.","Pre-roll ad will play before content video begins. When player controls are displayed, ad breaks will be visible on timeline. When ad grace period has expired, scrubbing over a period of time in which user knows there should be an ad break will trigger a mid-roll ad pod playing when scrubber is released.","Sometimes, when the video loads, no pre-roll plays, no ad breaks display on timeline, and no mid-roll ads play.  At other times, when playing the same asset, ads play and ad breaks are displayed on timeline.  On occasion it is necessary to clear the app's data in order to get ads/breaks to display.  This issue was also seen on Delta Android on 5/7/17: sometimes ads are present, and sometimes not. for the exact same episode.",NULL
2627587,64256,139752,4189,"Authentication - No concurrency monitoring message when too many devices sign in","1. Open any locked episode, such as http://www.fox.com/watch/807250499713/7684520448. 2. Sign into Comporium with valid AuthN/Auth Z credentials. 3. Sign into locked episodes with same credentials in 4 additional environments.","When the fifth sign in occurs, the episode will stop streaming in the environment that had the first sign in, and a concurrency monitoring message will display.","Player goes black, with 0:00 displayed on timeline; no message appears.  This issue was reproduced 10 times on FOX.com. Note that when the oldest sign in is on a mobile device with Fox Now, the message displays as expected in that environment.",NULL
